issue,files-changed,y-value
Added support of compact Strings.,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
Added support of compact Strings.,hollow-master/hollow/src/main/java/com/netflix/hollow/core/write/objectmapper/HollowObjectTypeMapper.java,1
Added support of compact Strings.,hollow-master/hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/HollowObjectTypeMapperCompressedStringTest.java,1
Added support of compact Strings.,hollow-master/hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/TypeD.java,1
Added support of compact Strings.,hollow-master/hollow/src/main/java/com/netflix/hollow/core/write/objectmapper/HollowObjectTypeMapper.java,1
Added support of compact Strings.,hollow-master/hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/HollowObjectTypeMapperCompressedStringTest.java,1
Added support of compact Strings.,hollow-master/hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/TypeD.java,1
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow/src/main/java/com/netflix/hollow/core/read/engine/set/HollowSetDeltaHistoricalStateCreator.java,1
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow/src/main/java/com/netflix/hollow/core/read/engine/set/HollowSetDeltaApplicator.java,1
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow/src/main/java/com/netflix/hollow/core/read/engine/set/HollowSetTypeReadStateShard.java,1
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow/src/main/java/com/netflix/hollow/core/read/engine/map/HollowMapDeltaApplicator.java,1
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow/src/main/java/com/netflix/hollow/core/read/engine/map/HollowMapTypeReadStateShard.java,1
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow/src/main/java/com/netflix/hollow/core/read/engine/map/HollowMapDeltaHistoricalStateCreator.java,1
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow/src/main/java/com/netflix/hollow/core/read/engine/list/HollowListDeltaApplicator.java,1
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow/src/main/java/com/netflix/hollow/core/read/engine/list/HollowListTypeReadStateShard.java,1
Fix overflow when calculating offset with large list ordinals,hollow-master/hollow/src/main/java/com/netflix/hollow/core/read/engine/list/HollowListDeltaHistoricalStateCreator.java,1
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow/src/main/java/com/netflix/hollow/core/index/HollowHashIndexBuilder.java,1
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow/src/main/java/com/netflix/hollow/core/index/HollowHashIndex.java,1
ArrayOutOfBoundException: -1 when searching by Hash Index,hollow-master/hollow/src/test/java/com/netflix/hollow/core/index/HollowHashIndexTest.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/producer/HollowProducer.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/producer/ReadStateHelper.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/producer/HollowProducerListener.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/producer/fs/HollowInMemoryBlobStager.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/producer/fs/HollowFilesystemBlobStager.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/consumer/HollowConsumer.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/consumer/fs/HollowFilesystemBlobRetriever.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/client/HollowClientUpdater.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/client/HollowBlob.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/client/HollowUpdatePlanner.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/client/HollowDataHolder.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/client/HollowAnnouncementWatcher.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/main/java/com/netflix/hollow/api/client/HollowUpdatePlan.java,1
It's not possible to start a consumer application when blob store directory is empty,hollow-master/hollow/src/test/java/com/netflix/hollow/api/client/HollowClientUpdaterTest.java,1
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/HollowAPIGenerator.java,1
`destinationPath` field is not set via `HollowAPIGenerator.Builder()`,hollow-master/hollow/src/test/java/com/netflix/hollow/api/codegen/HollowAPIGeneratorTest.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/HollowConsumerJavaFileGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/HollowAPIFactoryJavaGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/indexes/HollowHashIndexGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/indexes/HollowUniqueKeyIndexGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/api/TypeAPIObjectJavaGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/api/TypeAPIListJavaGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/api/TypeAPIMapJavaGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/api/HollowDataAccessorGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/api/TypeAPISetJavaGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/objects/HollowSetJavaGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/objects/HollowMapJavaGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/objects/HollowObjectJavaGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/objects/HollowListJavaGenerator.java,1
Compilation of generated files fails if data model object has `Byte`,hollow-master/hollow/src/main/java/com/netflix/hollow/api/codegen/objects/HollowFactoryJavaGenerator.java,1
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
Diff tool should differentiate between null values and empty collections,hollow-master/hollow-diff-ui/src/main/java/com/netflix/hollow/diffview/DiffViewOutputGenerator.java,1
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,1
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,1
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,1
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,1
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,1
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/SchemaDisplayField.java,0
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/SchemaDisplay.java,0
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeOverview.java,0
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-explorer-ui/src/test/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServerTest.java,0
Allow passing a custom Writer to HollowRecordStringifier,hollow-master/hollow-perf/src/jmh/java/com/netflix/hollow/core/memory/encoding/HashCodesBenchmark.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
Add ability to use a hash index on nullable fields,hollow-master/hollow/src/main/java/com/netflix/hollow/core/index/HollowHashIndexBuilder.java,1
Add ability to use a hash index on nullable fields,hollow-master/hollow/src/main/java/com/netflix/hollow/core/index/HollowHashIndex.java,1
Add ability to use a hash index on nullable fields,hollow-master/hollow/src/test/java/com/netflix/hollow/core/index/HollowHashIndexTest.java,1
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow-diff-ui/src/main/java/com/netflix/hollow/history/ui/HollowHistoryRefreshListener.java,1
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow/src/main/java/com/netflix/hollow/api/consumer/HollowConsumer.java,1
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow/src/main/java/com/netflix/hollow/api/client/HollowClientConsumerBridge.java,1
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow/src/main/java/com/netflix/hollow/api/client/HollowDataHolder.java,1
Unexpected/incorrect callback order for HollowConsumer.RefreshListener during init,hollow-master/hollow/src/test/java/com/netflix/hollow/api/consumer/HollowRefreshListenerTests.java,1
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow/src/main/java/com/netflix/hollow/core/write/objectmapper/HollowObjectTypeMapper.java,1
Api generation for arrays of simple types (e.g. int[]).,hollow-master/hollow/src/test/java/com/netflix/hollow/core/write/objectmapper/HollowObjectMapperTest.java,1
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/HollowExplorerPage.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/QueryResult.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/model/TypeKey.java,0
HollowAnnouncementWatcher should implement an interface,hollow-master/hollow/src/main/java/com/netflix/hollow/api/client/HollowAnnouncementWatcher.java,1
"NPE for fields with types: Collection, Iterable etc",hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUIServer.java,0
"NPE for fields with types: Collection, Iterable etc",hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/HollowExplorerUI.java,0
"NPE for fields with types: Collection, Iterable etc",hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/jetty/HollowExplorerUIServer.java,0
"NPE for fields with types: Collection, Iterable etc",hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/QueryPage.java,0
"NPE for fields with types: Collection, Iterable etc",hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSchemaPage.java,0
"NPE for fields with types: Collection, Iterable etc",hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/BrowseSelectedTypePage.java,0
"NPE for fields with types: Collection, Iterable etc",hollow-master/hollow-explorer-ui/src/main/java/com/netflix/hollow/explorer/ui/pages/ShowAllTypesPage.java,0
